timestamp,engine_id,engine_temp,oil_pressure,fuel_consumption,vibration_level,rpm,engine_load,coolant_temp,exhaust_temp,running_period,fuel_consumption_per_hour,maintenance_status,failure_mode,engine_type,fuel_type,manufacturer
2023-06-11,ENG_047,86.32607120351457,8.0,3416.3785580054328,3.883404798518174,1636.8972267105992,77.32689148628404,88.57091251179781,450.0,45.508857244430956,100.0,Critical,Oil Leakage,2-stroke Low-Speed,Diesel,Yanmar
2023-06-18,ENG_047,80.79420451693015,6.996705032710465,1722.790647757296,3.3604251288503697,1324.0712648897518,34.81767001951355,82.47165881796487,450.0,7.28206414779073,236.57998787060467,Normal,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2023-06-25,ENG_047,93.01342397674838,8.0,3956.223156153526,4.000518611196243,1335.9343077735066,71.57872072115639,94.15978375408433,450.0,61.22370430432219,100.0,Critical,Overheating,4-stroke Medium-Speed,HFO,MAN B&W
2023-07-02,ENG_047,77.7243347733203,6.396619096987891,2723.089956875848,4.000359856099701,1455.3948637467195,30.12860034707385,75.96479678478653,450.0,63.824803530452215,100.0,Normal,Oil Leakage,4-stroke Medium-Speed,Diesel,Yanmar
2023-07-09,ENG_047,98.73965976893419,8.0,8605.864013221044,3.8503492364960774,1556.407242092444,71.23657292851118,100.0,450.0,135.28546033081815,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,HFO,Caterpillar
2023-07-16,ENG_047,63.807285793688514,6.405545676646947,2034.8737815958782,3.9042849758822102,1469.429001637155,20.79372877431764,70.0,442.55760986610386,109.72595260866221,100.0,Normal,No Failure,4-stroke High-Speed,Diesel,Wärtsilä
2023-07-23,ENG_047,90.81233140774957,7.270526313357591,3587.1389853544274,4.431597807487544,1586.7124920383758,50.70682739416884,94.71693179099638,450.0,73.369389770152,100.0,Critical,Overheating,2-stroke Low-Speed,HFO,Yanmar
2023-07-30,ENG_047,93.80573468140915,7.882301169443419,7898.031495800101,3.9829914530200563,1852.5959305074798,66.1665547652934,91.56526571319496,450.0,109.5551484087897,100.0,Normal,Oil Leakage,2-stroke Low-Speed,HFO,Caterpillar
2023-08-06,ENG_047,95.11017320337238,8.0,1282.8509218321506,3.847412247262306,1398.4566461700572,76.087731049567,93.53431029431198,450.0,8.867602886636115,144.66715957313173,Normal,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2023-08-13,ENG_047,75.68613070437128,8.0,1320.264798808671,3.715817474436215,1156.9640058593159,74.55212817238922,75.23178430793467,450.0,30.285618051087184,100.0,Normal,No Failure,2-stroke Medium-Speed,HFO,Mitsubishi
2023-08-20,ENG_047,97.17269156820895,7.747294470068653,6009.50901174276,4.043114275738018,1665.1847166061307,69.17749217285869,99.71459300993165,450.0,105.32723968061484,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,MAN B&W
2023-08-27,ENG_047,86.85527374072406,8.0,4703.456460201323,4.043792538354987,1836.6629151855059,73.29148097967825,86.75003952856403,450.0,107.74962562985078,100.0,Critical,No Failure,2-stroke Low-Speed,Diesel,Wärtsilä
2023-09-03,ENG_047,77.04749445315045,7.2060774532234495,3961.925840648943,3.87406188622415,1578.5536726102248,31.95318115022459,77.16054149919914,450.0,130.05462266284775,100.0,Requires Maintenance,Overheating,2-stroke Low-Speed,Diesel,Yanmar
2023-09-10,ENG_047,80.26235399886077,6.675823001992044,3818.8649946807645,3.0470863257738356,1282.4502649292663,37.051057742703726,79.08758034771951,450.0,67.70395952100517,100.0,Critical,Mechanical Wear,4-stroke Medium-Speed,HFO,Yanmar
2023-09-17,ENG_047,83.23852362183894,6.598803434493094,2784.545680423473,3.4506052500402813,1475.2215273529598,37.33811149526351,84.04279958176224,450.0,121.38908823151425,100.0,Normal,No Failure,2-stroke Low-Speed,Diesel,Rolls-Royce
2023-09-24,ENG_047,85.98411096899332,8.0,4567.957091666847,3.6631324121015267,1276.2953031576735,42.62323586010193,85.77191948671116,450.0,114.90869587011183,100.0,Critical,Overheating,4-stroke High-Speed,HFO,Caterpillar
2023-10-01,ENG_047,87.54397483852988,7.93481292074939,7130.664484211293,4.011303303775561,1628.5710987925895,43.59924022311132,85.19106768678571,450.0,161.85008756613465,100.0,Normal,Overheating,4-stroke High-Speed,Diesel,MAN B&W
2023-10-08,ENG_047,89.88126339417674,7.251367038686319,3114.10878403462,4.300189673627184,1229.741919460313,52.67331947928053,90.26313784182189,450.0,36.141878039346096,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,HFO,Rolls-Royce
2023-10-15,ENG_047,80.14247176166157,6.549145880628812,3973.979977976755,3.1292074110477626,1439.97424263436,29.592785801986484,80.59489806753663,450.0,92.68216671044344,100.0,Critical,No Failure,2-stroke Low-Speed,Diesel,Wärtsilä
2023-10-22,ENG_047,90.52205324343576,8.0,3603.65222343024,3.5687014913860264,1299.1324347412187,61.47479982715936,97.57145518981754,450.0,101.09642627455884,100.0,Critical,No Failure,2-stroke Low-Speed,Diesel,Caterpillar
2023-10-29,ENG_047,73.56242912836989,6.604529829276609,5038.725987896515,2.883300420127999,1525.3649370269923,30.05399235827039,71.72935089130895,450.0,167.7728446689491,100.0,Critical,Mechanical Wear,4-stroke High-Speed,HFO,Mitsubishi
2023-11-05,ENG_047,77.83041864378674,7.838262170170037,1000.0,3.266590219343094,1426.7316645724484,38.61850892627285,75.31229141608013,450.0,33.79893588399749,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,Diesel,Rolls-Royce
2023-11-12,ENG_047,89.53751346928493,7.553650338028173,3031.8068333931897,3.239005699608506,1535.3524206500529,50.20070783636925,90.37461625106583,450.0,87.90062735450509,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,HFO,MAN B&W
2023-11-19,ENG_047,94.521977541066,8.0,4475.042359011259,3.7737101738914243,1504.4701109932732,67.78643369140863,91.5434682895526,450.0,58.15913169589133,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,HFO,Wärtsilä
2023-11-26,ENG_047,92.9294432805192,8.0,5207.589210213385,3.726505959378336,1302.6681944551779,64.36815399432363,89.71029283689772,450.0,88.35001872127197,100.0,Normal,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2023-12-03,ENG_047,85.04753460710675,8.0,3058.663866014183,4.040844592150484,1625.3754127058044,58.732061384631336,80.73683853747931,450.0,38.9976051533218,100.0,Critical,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2023-12-10,ENG_047,83.35637935016153,6.935769378892563,1000.0,3.4490075320678137,1490.246869631377,29.346395634810207,81.03265865458422,450.0,7.998879575818003,125.0175090800433,Normal,Mechanical Wear,2-stroke Low-Speed,Diesel,MAN B&W
2023-12-17,ENG_047,80.04059395867861,7.910178430002553,6038.459216223236,3.8203554307064027,1302.29419842682,52.82272073693466,77.79093072085297,450.0,96.19099625481174,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Yanmar
2023-12-24,ENG_047,82.9608360817093,5.482989602702702,2327.944249408687,3.7607828068286935,1948.1853112411586,25.246790107993128,79.11104956068729,450.0,56.4235250646198,100.0,Critical,Mechanical Wear,4-stroke High-Speed,HFO,Mitsubishi
2023-12-31,ENG_047,81.48818317611027,6.88802066836074,2432.014601092942,3.414063961024648,1595.286033343425,42.641790607799045,80.73733196707337,450.0,30.566155493736854,100.0,Normal,Mechanical Wear,2-stroke Low-Speed,HFO,Yanmar
2024-01-07,ENG_047,91.86414957692243,7.650260194472512,1370.7666896040519,3.1769017510817816,1469.3478893201388,44.81099181739755,84.76620613372641,450.0,54.42117510110967,100.0,Normal,Overheating,2-stroke Low-Speed,Diesel,Caterpillar
2024-01-14,ENG_047,69.10939544969615,6.244633666976914,1819.6873103590203,3.7905119163064542,1783.0409053403646,22.38868636674523,70.58469279363123,449.39447654995934,8.279073843221147,219.79358377736526,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,MAN B&W
2024-01-21,ENG_047,89.7488060200521,7.235028615321391,4838.572270716484,4.292525316124996,1868.3631218773214,36.439285968198305,88.07842408449996,450.0,159.67429532713734,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2024-01-28,ENG_047,91.39436876497949,8.0,5929.432804582775,4.76947024163311,1470.930115537223,77.33896803598935,90.16501773250275,450.0,97.63284971550776,100.0,Normal,No Failure,2-stroke Medium-Speed,Diesel,MAN B&W
2024-02-04,ENG_047,91.2679906608757,8.0,9581.208973345569,4.3375557237116755,1569.4794972869524,77.21795646978137,93.0286156919566,450.0,136.88113846630017,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,Diesel,Mitsubishi
2024-02-11,ENG_047,83.31608107147369,7.625936250159909,3422.702258178454,3.9998505143344483,1302.3994363994118,41.13962325515236,84.43131279962569,450.0,71.08385718801871,100.0,Normal,No Failure,2-stroke Medium-Speed,Diesel,MAN B&W
2024-02-18,ENG_047,73.29040739706635,5.964118595598157,2395.246372831894,3.599578701503874,1470.5614498463976,22.586006536899443,71.40068926895498,450.0,151.7568641511192,100.0,Critical,Overheating,2-stroke Low-Speed,HFO,MAN B&W
2024-02-25,ENG_047,78.86206390139573,7.004959727621911,4553.479000489988,3.6281535238979856,1460.187489248026,30.745696359690893,80.2174361683702,450.0,81.19746122077856,100.0,Critical,No Failure,4-stroke Medium-Speed,Diesel,Yanmar
2024-03-03,ENG_047,79.37178895544946,7.156043008616562,5672.415285406368,3.7371136865597476,1536.9654067243307,43.53306760601241,84.01847278026571,450.0,96.42281412971246,100.0,Critical,Overheating,2-stroke Medium-Speed,Diesel,MAN B&W
2024-03-10,ENG_047,89.5547169085502,8.0,6185.707348707914,4.020200973438979,1566.552095727402,76.86678187815379,86.51816616517053,450.0,82.62138865052636,100.0,Requires Maintenance,Overheating,2-stroke Medium-Speed,HFO,Caterpillar
2024-03-17,ENG_047,80.97601289517219,6.488640658742424,3736.387596889252,3.7728252496338572,1611.965689765612,28.471943812231096,83.23733702924147,450.0,123.19075370576547,100.0,Normal,No Failure,2-stroke Low-Speed,Diesel,Wärtsilä
2024-03-24,ENG_047,85.23545770951024,7.9702904188266475,5841.8545652973535,3.7756946474215063,1547.5285312599917,65.81095062009274,81.89614049642691,450.0,95.19822103714648,100.0,Requires Maintenance,No Failure,2-stroke Medium-Speed,Diesel,Yanmar
2024-03-31,ENG_047,74.11531453371705,6.535984929519961,1000.0,3.349902525485741,1257.851474674167,26.520952362481523,77.64159272075749,442.8477959341439,45.62861916150682,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,Mitsubishi
2024-04-07,ENG_047,86.79868014431094,8.0,2155.6517446262105,3.5915179509713413,1312.306578851783,78.87545464347662,84.66289897296835,450.0,24.450641262204577,100.0,Requires Maintenance,No Failure,4-stroke Medium-Speed,HFO,Caterpillar
2024-04-14,ENG_047,80.34944358415773,7.713898044382629,4094.064130002532,3.7668071382385864,1390.7184761072654,42.8969899465481,78.09907698279451,450.0,101.82889733234026,100.0,Critical,Oil Leakage,4-stroke High-Speed,Diesel,Yanmar
2024-04-21,ENG_047,96.51223184880263,8.0,4297.008334752078,3.5991874018031607,1443.5518816153542,66.51407233394336,99.95986227238454,450.0,82.18223353990209,100.0,Normal,Mechanical Wear,4-stroke High-Speed,Diesel,Mitsubishi
2024-04-28,ENG_047,77.93697129008554,8.0,1000.0,3.7707555758779545,1710.1548580944227,40.555464968667906,80.10169612735284,450.0,16.123917044946975,100.0,Requires Maintenance,Oil Leakage,2-stroke Low-Speed,HFO,Yanmar
2024-05-05,ENG_047,83.63987346292235,7.82730456377529,1184.553790962314,3.860454755702708,1267.4122026294174,57.66013262952852,81.60259576068249,450.0,66.4637342532691,100.0,Normal,No Failure,4-stroke Medium-Speed,Diesel,Yanmar
2024-05-12,ENG_047,80.42589925772833,6.526238279329873,1583.5350193607408,3.7052355754378965,1428.51699036586,31.520965084402203,80.80800547404816,450.0,86.4824388960762,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2024-05-19,ENG_047,76.77439617834769,6.136120032864361,4618.1932495968595,3.864366122744213,1690.60189964281,28.761261157817753,74.644540476888,450.0,138.9180632826991,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2024-05-26,ENG_047,104.02592667897461,8.0,3011.426722377309,3.9188632787468007,1440.0245051006775,76.28384837408788,99.2477134035524,450.0,12.784977380004875,235.54415724560013,Normal,Oil Leakage,4-stroke High-Speed,HFO,Rolls-Royce
2024-06-02,ENG_047,91.70501117889852,8.0,3072.2082039234415,4.192449065543848,1592.083129968565,75.058836674266,92.27286653328098,450.0,58.54721850532849,100.0,Critical,Overheating,4-stroke Medium-Speed,Diesel,Caterpillar
2024-06-09,ENG_047,93.65053265491873,8.0,8781.527604345261,3.8225395809012777,1472.0915914144193,73.24813641277294,92.5812661514983,450.0,138.20622861534474,100.0,Critical,No Failure,4-stroke Medium-Speed,Diesel,Yanmar
2024-06-16,ENG_047,91.9766460269953,7.90989418824678,6611.668937623594,3.2596762819293614,1551.3566514649447,57.52600700999561,89.13914535823079,450.0,108.93522053762523,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,HFO,MAN B&W
2024-06-23,ENG_047,95.17171713120725,8.0,2649.104997868654,4.07120645447128,1454.305491238092,68.49609267297669,99.08586237004434,450.0,48.71299806303618,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,Diesel,Wärtsilä
2024-06-30,ENG_047,78.40910277219164,5.766278246692948,3919.118763375086,3.647675141478903,1633.413094545671,24.142216214682495,75.67304223568757,450.0,142.01630049980392,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,Diesel,Caterpillar
2024-07-07,ENG_047,81.22056532060222,6.816780263254259,3123.947284884881,3.8003648352635047,1190.988718518713,40.087342513440746,81.65250119524383,450.0,82.87332153453231,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,HFO,Caterpillar
2024-07-14,ENG_047,91.76679892752509,7.511878204389026,4290.6536474438035,3.594304060153959,1427.337598322291,38.822187485429374,95.00653363896205,450.0,83.72311774015736,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,MAN B&W
2024-07-21,ENG_047,86.94281441857571,8.0,6848.45026034202,3.3800954511257753,1559.3145353388616,58.1387193171568,86.17464837296492,450.0,164.06667298566455,100.0,Normal,No Failure,4-stroke Medium-Speed,Diesel,MAN B&W
2024-07-28,ENG_047,80.19878940032913,7.029391052191704,4659.9169284356885,3.689454953573737,1606.7390496012385,41.35746640823843,77.99626304798693,450.0,159.11557254371158,100.0,Critical,Overheating,2-stroke Medium-Speed,Diesel,MAN B&W
2024-08-04,ENG_047,75.44387712811616,5.974728861697329,2172.6389514465436,3.9543735006835092,1798.5905245507656,28.91040689862085,76.33712204152555,450.0,60.23349080613377,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,HFO,Rolls-Royce
2024-08-11,ENG_047,78.10239134391,7.748814421082236,1650.2558242408481,3.9115882212004967,1421.7950666268848,55.78802452481262,79.46949051465712,450.0,23.617293615397827,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Wärtsilä
2024-08-18,ENG_047,94.76698933322928,8.0,3457.784218000069,4.042555156719085,1795.8963523721745,68.86303524014488,97.3966714233032,450.0,54.7120110227198,100.0,Requires Maintenance,Overheating,2-stroke Medium-Speed,Diesel,MAN B&W
2024-08-25,ENG_047,71.13788091477538,7.64585440103823,1251.705619220233,3.1143039456360624,1368.195234668066,42.92740966759839,76.7515092692559,438.9459225665415,5.1211877323131905,244.41705413811297,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,Mitsubishi
2024-09-01,ENG_047,78.35222266724807,6.672177491061719,1000.0,3.354420783742376,1765.7292823089288,27.936122905908903,76.98034962237575,450.0,3.489004967345722,286.6146678950575,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2024-09-08,ENG_047,78.5160843802739,7.071407050464755,1000.0,3.7929312896129415,1663.4934253396746,31.801291838769384,79.10364639682737,450.0,66.44771889023842,100.0,Critical,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2024-09-15,ENG_047,91.47452545420616,7.482733221178808,4331.467653028153,3.0015969795161244,1317.3082840735556,34.24899831016304,87.66680450526627,450.0,158.09133021313534,100.0,Requires Maintenance,Overheating,2-stroke Medium-Speed,Diesel,Mitsubishi
2024-09-22,ENG_047,72.23990053033353,6.323259678210048,4561.198078756852,3.5651690050948535,1561.4078474503644,37.99385557967217,74.23903152897552,450.0,146.3880333270109,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2024-09-29,ENG_047,83.06479483419177,7.7323652771703655,4242.074804096093,3.8420801124434925,1489.7528328935616,58.567704230378546,83.61594476227907,450.0,85.92239609816066,100.0,Critical,No Failure,4-stroke High-Speed,Diesel,Yanmar
2024-10-06,ENG_047,86.1365364282707,7.5384756371947494,6027.475051447117,4.21810689684215,1625.1169187350001,56.05672907226314,85.60046823189471,450.0,94.95803203669955,100.0,Normal,No Failure,4-stroke High-Speed,Diesel,Yanmar
2024-10-13,ENG_047,87.54179082086087,8.0,1319.6723188074275,4.029667923436055,1455.345682313338,61.76479169402235,85.68760928310003,450.0,0.9968274533374881,800.0,Critical,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2024-10-20,ENG_047,79.77731276751702,7.167561398914339,2242.463403491339,3.925619937999924,1438.5507548676537,41.75011907189079,78.73203151147337,450.0,36.204194180072605,100.0,Normal,Overheating,2-stroke Low-Speed,HFO,Mitsubishi
2024-10-27,ENG_047,90.42701818682876,8.0,1000.0,4.171864046614054,1773.8189165525703,69.4398591127987,91.13601721626688,450.0,4.162053324976469,240.26602302257953,Requires Maintenance,Overheating,4-stroke High-Speed,HFO,MAN B&W
2024-11-03,ENG_047,73.37576425645497,6.358819308533669,3335.8069773310935,3.3089572125844415,1480.2558211088653,32.245259669345614,70.47725309308599,445.79234730919757,126.76264149282511,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2024-11-10,ENG_047,86.22869785030147,8.0,1000.0,3.6299685405575053,1665.2844648383532,48.14244485108924,85.30733911577558,450.0,24.46849373245162,100.0,Normal,Overheating,4-stroke High-Speed,Diesel,Caterpillar
2024-11-17,ENG_047,78.80947027735786,8.0,7251.816414916085,3.6282301926480547,1454.92970299116,68.05632329248581,78.85950440775366,450.0,145.99991321610526,100.0,Critical,Oil Leakage,2-stroke Low-Speed,HFO,Caterpillar
2024-11-24,ENG_047,79.11400887980086,6.88774871917695,2469.370039990549,3.901995767140185,1833.3326518455046,30.809518863957155,74.49514850116385,450.0,108.07848469753242,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,HFO,Mitsubishi
2024-12-01,ENG_047,74.97575257601623,6.927292590683819,1277.0057129414424,3.2399077396341527,1364.3330741329014,26.591786824446977,71.82186054049644,450.0,38.542337654639844,100.0,Critical,Overheating,4-stroke High-Speed,HFO,MAN B&W
2024-12-08,ENG_047,96.98775113216699,8.0,1000.0,3.8005959335795305,1377.171293750563,73.02103806127938,95.00773752410873,450.0,26.497013269985956,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,Wärtsilä
2024-12-15,ENG_047,90.94928928283205,7.209203192478487,4092.1987621625667,3.8149568872231625,1804.9034362231805,40.57577976555176,95.65398448104399,450.0,105.44094975507292,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,MAN B&W
2024-12-22,ENG_047,86.65440140461078,8.0,7694.883213476637,4.3082211698302775,1411.0107218209494,61.03220749454192,84.16222597643547,450.0,151.34061268743034,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,Rolls-Royce
2023-01-01,ENG_048,83.40990452245805,6.946876144777959,2180.494691614516,3.8224567655577717,1820.2148612328785,21.52091625583631,83.2425296623258,450.0,120.68451677761611,100.0,Requires Maintenance,Overheating,2-stroke Medium-Speed,HFO,Mitsubishi
2023-01-08,ENG_048,86.84026258821804,8.0,4537.927426030947,3.7213561636248182,1678.3681159189625,61.402813304566976,83.71857134763658,450.0,58.55583746936744,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2023-01-15,ENG_048,76.85919099220001,6.583480733610122,1115.5333350142646,3.669750113441967,1469.0700586878334,38.96607869281823,74.52998141575735,450.0,98.68044400513271,100.0,Critical,Oil Leakage,4-stroke High-Speed,Diesel,Caterpillar
2023-01-22,ENG_048,85.73285352550205,6.458747926244268,1091.283484993243,3.7975086930995006,1137.3413055965684,23.344451215246504,81.40982841085896,450.0,52.207964822566794,100.0,Critical,Overheating,2-stroke Medium-Speed,HFO,Mitsubishi
2023-01-29,ENG_048,89.58051193153614,7.810797675634556,5746.624668023829,3.998509625030369,1496.136339145633,56.58876569288702,91.59141899555718,450.0,167.8571272188147,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,HFO,MAN B&W
2023-02-05,ENG_048,80.35666130236619,5.548410881017348,4205.569778558146,3.1251695871475285,1520.3260107066849,34.448228964390395,76.38002253006107,450.0,125.804983661591,100.0,Critical,Oil Leakage,4-stroke High-Speed,HFO,Mitsubishi
2023-02-12,ENG_048,86.39841773242708,7.391420738007186,4830.026997127116,3.5242342899702357,1733.4435466608745,43.2084345231128,89.11945077186108,450.0,103.21611547913461,100.0,Normal,No Failure,4-stroke Medium-Speed,Diesel,MAN B&W
2023-02-19,ENG_048,78.82152979680808,6.300067761867345,1000.0,3.359612554244983,1817.6894352480224,24.834848737190818,80.22522138497301,450.0,71.10753598465931,100.0,Critical,Overheating,2-stroke Low-Speed,HFO,MAN B&W
2023-02-26,ENG_048,78.30284148000143,7.019698639033555,1672.1122132225707,3.902018180350583,1363.0025641712505,28.82979506569672,78.07663593880166,450.0,103.84958476360563,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,Rolls-Royce
2023-03-05,ENG_048,74.7314161023852,6.518884877743377,1000.0,4.085788888455421,1660.2363527976365,37.87863412975062,77.55149378856471,450.0,57.39149849451224,100.0,Requires Maintenance,No Failure,4-stroke Medium-Speed,HFO,Wärtsilä
2023-03-12,ENG_048,76.26298732427648,5.516423670490817,1000.0,3.392884822601745,1653.0804312026698,25.385570033609426,85.57259115261877,450.0,4.849293028949167,206.21562649034186,Normal,Overheating,4-stroke High-Speed,Diesel,Wärtsilä
2023-03-19,ENG_048,95.51114988164605,8.0,4123.096544393289,3.9098629631106347,1714.682540482089,74.64957588117892,96.94372680502522,450.0,66.37487175591431,100.0,Normal,Overheating,4-stroke Medium-Speed,HFO,Yanmar
2023-03-26,ENG_048,75.49498964887756,6.2082298233546584,2767.8510803146573,3.5169047519226266,1599.7379824271088,20.362822591038704,72.13480778288519,450.0,156.32077768941764,100.0,Critical,Mechanical Wear,4-stroke High-Speed,Diesel,Rolls-Royce
2023-04-02,ENG_048,89.22111274520952,7.498497129285719,4259.257881430898,3.568467076050448,1111.500461807646,49.031613131858684,93.68816572434729,450.0,105.21858392200946,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Wärtsilä
2023-04-09,ENG_048,80.13672936571987,6.380096716240357,1000.0,3.219708452829856,1468.915513494448,27.394847487953086,80.69506373529677,450.0,14.10455811591147,100.0,Normal,No Failure,2-stroke Low-Speed,Diesel,Caterpillar
2023-04-16,ENG_048,77.14754202017603,6.388673791330683,6206.51590787376,3.4442974937255144,1268.858485016617,38.46074536867691,83.48091222359818,450.0,148.67892705036436,100.0,Normal,Overheating,4-stroke Medium-Speed,HFO,Yanmar
2023-04-23,ENG_048,86.07321228756817,8.0,3502.964896157019,3.549294177643189,1459.4788454163852,75.56357358909594,84.55506162173799,450.0,45.170974689374496,100.0,Normal,Overheating,4-stroke Medium-Speed,HFO,Caterpillar
2023-04-30,ENG_048,78.12460945928092,6.310880745069753,1000.0,4.026713367051093,1696.000847226779,29.70167319643921,81.97044152735259,444.2481284539577,40.953274837898206,100.0,Critical,No Failure,2-stroke Medium-Speed,HFO,Yanmar
2023-05-07,ENG_048,90.76383951440704,8.0,2911.9183484155587,3.5319153215689925,1561.0301671749946,77.94993918309996,90.76336920246523,450.0,49.9112827550939,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2023-05-14,ENG_048,81.38590783391801,6.807045812983572,2137.3328712557864,3.156853886265572,1729.6181732794867,32.3476626193653,89.35609288231049,450.0,96.96997566916085,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Caterpillar
2023-05-21,ENG_048,85.75750165858929,8.0,6627.278359537666,4.059626893505031,1568.3507841427079,64.49396650800978,84.91269939210358,450.0,91.50759969690807,100.0,Normal,No Failure,2-stroke Medium-Speed,HFO,Wärtsilä
2023-05-28,ENG_048,82.76322913937723,8.0,4698.490526138266,3.2771108936212805,1240.3348120662195,52.8006358938387,91.76823505274818,450.0,82.55751077664414,100.0,Critical,No Failure,2-stroke Medium-Speed,Diesel,Rolls-Royce
2023-06-04,ENG_048,97.18596568471622,8.0,7420.03571843751,3.57831304846042,995.8305986854531,73.06872365580554,98.50544384326253,450.0,120.54619307012133,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,Diesel,Rolls-Royce
2023-06-11,ENG_048,86.71289344219585,7.940873128452475,4472.17577812626,3.816228687800623,1529.7617523359181,53.23959533018785,89.25378771654134,450.0,53.17833886427311,100.0,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,Diesel,Rolls-Royce
2023-06-18,ENG_048,82.10843061767709,7.520216990674285,7425.46725623759,3.9519331338187196,1457.214706729767,52.07355314937852,87.20942794948527,450.0,131.38683962416843,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,Caterpillar
2023-06-25,ENG_048,79.60645305030629,7.401950258619202,1016.8911283361415,3.403255590898189,1304.6108521236235,31.727480022103993,77.24319017989,450.0,29.454041967604653,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,HFO,Caterpillar
2023-07-02,ENG_048,85.88668473193826,6.542117974061782,3242.201846376073,3.9134264314497953,1159.8745500697244,29.97376172309952,88.79397527001852,450.0,131.48029256493757,100.0,Requires Maintenance,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2023-07-09,ENG_048,93.96573816145286,8.0,6827.8916705484835,3.9262874727240646,1353.0513573054582,74.98934906693086,93.08747813884045,450.0,111.52009768204752,100.0,Normal,Mechanical Wear,2-stroke Low-Speed,Diesel,MAN B&W
2023-07-16,ENG_048,84.86584162642626,6.913579417163746,3189.9064272516935,3.9844921833011657,1461.1017030270448,39.67029193100204,85.31919826438906,450.0,114.77899600399454,100.0,Normal,Overheating,2-stroke Medium-Speed,Diesel,Wärtsilä
2023-07-23,ENG_048,78.93630790669492,7.214502727889295,4973.27712937931,3.8234038694583248,1633.175564741278,42.324935297773756,79.18549167892668,450.0,80.90097071737968,100.0,Normal,Oil Leakage,2-stroke Low-Speed,HFO,MAN B&W
2023-07-30,ENG_048,94.808922737384,8.0,5373.351401561913,4.56412023061603,1537.726216313596,65.5894195057033,96.52615494667943,450.0,112.05625749038526,100.0,Requires Maintenance,Mechanical Wear,4-stroke Medium-Speed,Diesel,Wärtsilä
2023-08-06,ENG_048,93.68933398592955,7.439392369610767,1800.8260574428523,4.131609865348214,1821.6134494345458,40.32940894536844,95.27988696768554,450.0,13.405903821988844,134.33082031284403,Normal,Mechanical Wear,4-stroke High-Speed,HFO,MAN B&W
2023-08-13,ENG_048,89.17978582693779,8.0,10017.237962783016,3.930717995020646,1292.879188790921,77.12374679834016,87.45420106689139,450.0,143.0605876642937,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,HFO,Rolls-Royce
